ref_animal_ID,ref_treatment,ref_implantation,ref_behaviour_test,ref_age,ref_sex,ref_hindpaw,ref_day_number,ref_experiment_length,ref_trial_number,ref_response,rep_average
CIC03,control,yes,von Frey,17,F,contra,pre,acute,1,33.4,50.46666667
CIC03,control,yes,von Frey,17,F,contra,pre,acute,2,50.9,
CIC03,control,yes,von Frey,17,F,contra,pre,acute,3,67.1,
CIC03,control,yes,von Frey,17,F,contra,day3,acute,1,70.4,50.2
CIC03,control,yes,von Frey,17,F,contra,day3,acute,2,24.1,
CIC03,control,yes,von Frey,17,F,contra,day3,acute,3,56.1,
CIC03,control,yes,von Frey,17,F,contra,day7,acute,1,67.5,55.2
CIC03,control,yes,von Frey,17,F,contra,day7,acute,2,30.2,
CIC03,control,yes,von Frey,17,F,contra,day7,acute,3,67.9,
CIC03,control,yes,von Frey,17,F,ipisi,pre,acute,1,32.5,37.83333333
CIC03,control,yes,von Frey,17,F,ipisi,pre,acute,2,35.6,
CIC03,control,yes,von Frey,17,F,ipisi,pre,acute,3,45.4,
CIC03,control,yes,von Frey,17,F,ipisi,day3,acute,1,34.2,37.4
CIC03,control,yes,von Frey,17,F,ipisi,day3,acute,2,45,
CIC03,control,yes,von Frey,17,F,ipisi,day3,acute,3,33,
CIC03,control,yes,von Frey,17,F,ipisi,day7,acute,1,37.5,45.2
CIC03,control,yes,von Frey,17,F,ipisi,day7,acute,2,30.2,
CIC03,control,yes,von Frey,17,F,ipisi,day7,acute,3,67.9,
CIC03,control,yes,Hargreaves,17,F,contra,pre,acute,1,11.6,9.633333333
CIC03,control,yes,Hargreaves,17,F,contra,pre,acute,2,8.1,
CIC03,control,yes,Hargreaves,17,F,contra,pre,acute,3,9.2,
CIC03,control,yes,Hargreaves,17,F,contra,day3,acute,1,12.6,10.93333333
CIC03,control,yes,Hargreaves,17,F,contra,day3,acute,2,10.5,
CIC03,control,yes,Hargreaves,17,F,contra,day3,acute,3,9.7,
CIC03,control,yes,Hargreaves,17,F,contra,day7,acute,1,9.3,9.433333333
CIC03,control,yes,Hargreaves,17,F,contra,day7,acute,2,8.2,
CIC03,control,yes,Hargreaves,17,F,contra,day7,acute,3,10.8,
CIC03,control,yes,Hargreaves,17,F,ipisi,pre,acute,1,12.4,10.66666667
CIC03,control,yes,Hargreaves,17,F,ipisi,pre,acute,2,10.3,
CIC03,control,yes,Hargreaves,17,F,ipisi,pre,acute,3,9.3,
CIC03,control,yes,Hargreaves,17,F,ipisi,day3,acute,1,14.1,11.33333333
CIC03,control,yes,Hargreaves,17,F,ipisi,day3,acute,2,8.7,
CIC03,control,yes,Hargreaves,17,F,ipisi,day3,acute,3,11.2,
CIC03,control,yes,Hargreaves,17,F,ipisi,day7,acute,1,8.7,9.033333333
CIC03,control,yes,Hargreaves,17,F,ipisi,day7,acute,2,11,
CIC03,control,yes,Hargreaves,17,F,ipisi,day7,acute,3,7.4,
CIC04,control,yes,von Frey,17,F,contra,pre,acute,1,10.8,13.1
CIC04,control,yes,von Frey,17,F,contra,pre,acute,2,13.3,
CIC04,control,yes,von Frey,17,F,contra,pre,acute,3,15.2,
CIC04,control,yes,von Frey,17,F,contra,day3,acute,1,29.8,49
CIC04,control,yes,von Frey,17,F,contra,day3,acute,2,51.7,
CIC04,control,yes,von Frey,17,F,contra,day3,acute,3,65.5,
CIC04,control,yes,von Frey,17,F,contra,day7,acute,1,69.4,60.005
CIC04,control,yes,von Frey,17,F,contra,day7,acute,2,50.61,
CIC04,control,yes,von Frey,17,F,ipisi,pre,acute,1,17.6,21.23333333
CIC04,control,yes,von Frey,17,F,ipisi,pre,acute,2,27,
CIC04,control,yes,von Frey,17,F,ipisi,pre,acute,3,19.1,
CIC04,control,yes,von Frey,17,F,ipisi,day3,acute,1,19,22.03333333
CIC04,control,yes,von Frey,17,F,ipisi,day3,acute,2,20.9,
CIC04,control,yes,von Frey,17,F,ipisi,day3,acute,3,26.2,
CIC04,control,yes,von Frey,17,F,ipisi,day7,acute,1,43.1,47.6
CIC04,control,yes,von Frey,17,F,ipisi,day7,acute,2,32.6,
CIC04,control,yes,von Frey,17,F,ipisi,day7,acute,3,67.1,
CIC04,control,yes,Hargreaves,17,F,contra,pre,acute,1,11.7,9.6
CIC04,control,yes,Hargreaves,17,F,contra,pre,acute,2,7.9,
CIC04,control,yes,Hargreaves,17,F,contra,pre,acute,3,9.2,
CIC04,control,yes,Hargreaves,17,F,contra,day3,acute,1,8.3,9.2
CIC04,control,yes,Hargreaves,17,F,contra,day3,acute,2,9.6,
CIC04,control,yes,Hargreaves,17,F,contra,day3,acute,3,9.7,
CIC04,control,yes,Hargreaves,17,F,contra,day7,acute,1,12.1,9.966666667
CIC04,control,yes,Hargreaves,17,F,contra,day7,acute,2,10.3,
CIC04,control,yes,Hargreaves,17,F,contra,day7,acute,3,7.5,
CIC04,control,yes,Hargreaves,17,F,ipisi,pre,acute,1,11,9.933333333
CIC04,control,yes,Hargreaves,17,F,ipisi,pre,acute,2,9.3,
CIC04,control,yes,Hargreaves,17,F,ipisi,pre,acute,3,9.5,
CIC04,control,yes,Hargreaves,17,F,ipisi,day3,acute,1,8.1,9.033333333
CIC04,control,yes,Hargreaves,17,F,ipisi,day3,acute,2,10.8,
CIC04,control,yes,Hargreaves,17,F,ipisi,day3,acute,3,8.2,
CIC04,control,yes,Hargreaves,17,F,ipisi,day7,acute,1,7.4,7.233333333
CIC04,control,yes,Hargreaves,17,F,ipisi,day7,acute,2,7.3,
CIC04,control,yes,Hargreaves,17,F,ipisi,day7,acute,3,7,
CIC05,control,yes,von Frey,17,F,contra,pre,acute,1,35.5,41.83333333
CIC05,control,yes,von Frey,17,F,contra,pre,acute,2,67.3,
CIC05,control,yes,von Frey,17,F,contra,pre,acute,3,22.7,
CIC05,control,yes,von Frey,17,F,contra,day3,acute,1,29.1,44.06666667
CIC05,control,yes,von Frey,17,F,contra,day3,acute,2,51.5,
CIC05,control,yes,von Frey,17,F,contra,day3,acute,3,51.6,
CIC05,control,yes,von Frey,17,F,contra,day7,acute,1,27.8,47.7
CIC05,control,yes,von Frey,17,F,contra,day7,acute,2,75,
CIC05,control,yes,von Frey,17,F,contra,day7,acute,3,40.3,
CIC05,control,yes,von Frey,17,F,ipisi,pre,acute,1,20.1,30.63333333
CIC05,control,yes,von Frey,17,F,ipisi,pre,acute,2,35.8,
CIC05,control,yes,von Frey,17,F,ipisi,pre,acute,3,36,
CIC05,control,yes,von Frey,17,F,ipisi,day3,acute,1,15.7,41.43333333
CIC05,control,yes,von Frey,17,F,ipisi,day3,acute,2,72.6,
CIC05,control,yes,von Frey,17,F,ipisi,day3,acute,3,36,
CIC05,control,yes,von Frey,17,F,ipisi,day7,acute,1,63.6,54.7
CIC05,control,yes,von Frey,17,F,ipisi,day7,acute,2,61.6,
CIC05,control,yes,von Frey,17,F,ipisi,day7,acute,3,38.9,
CIC05,control,yes,Hargreaves,17,F,contra,pre,acute,1,9.1,8.366666667
CIC05,control,yes,Hargreaves,17,F,contra,pre,acute,2,7.6,
CIC05,control,yes,Hargreaves,17,F,contra,pre,acute,3,8.4,
CIC05,control,yes,Hargreaves,17,F,contra,day3,acute,1,10.2,9.466666667
CIC05,control,yes,Hargreaves,17,F,contra,day3,acute,2,9.5,
CIC05,control,yes,Hargreaves,17,F,contra,day3,acute,3,8.7,
CIC05,control,yes,Hargreaves,17,F,contra,day7,acute,1,11.3,9.2
CIC05,control,yes,Hargreaves,17,F,contra,day7,acute,2,7,
CIC05,control,yes,Hargreaves,17,F,contra,day7,acute,3,9.3,
CIC05,control,yes,Hargreaves,17,F,ipisi,pre,acute,1,6.7,8.6
CIC05,control,yes,Hargreaves,17,F,ipisi,pre,acute,2,9.3,
CIC05,control,yes,Hargreaves,17,F,ipisi,pre,acute,3,9.8,
CIC05,control,yes,Hargreaves,17,F,ipisi,day3,acute,1,9.1,11.7
CIC05,control,yes,Hargreaves,17,F,ipisi,day3,acute,2,13,
CIC05,control,yes,Hargreaves,17,F,ipisi,day3,acute,3,13,
CIC05,control,yes,Hargreaves,17,F,ipisi,day7,acute,1,11.1,8.866666667
CIC05,control,yes,Hargreaves,17,F,ipisi,day7,acute,2,6.5,
CIC05,control,yes,Hargreaves,17,F,ipisi,day7,acute,3,9,
CIC06,control,yes,von Frey,17,F,contra,pre,acute,1,10.9,23.8
CIC06,control,yes,von Frey,17,F,contra,pre,acute,2,21.9,
CIC06,control,yes,von Frey,17,F,contra,pre,acute,3,38.6,
CIC06,control,yes,von Frey,17,F,contra,day3,acute,1,15.3,29.03333333
CIC06,control,yes,von Frey,17,F,contra,day3,acute,2,40.5,
CIC06,control,yes,von Frey,17,F,contra,day3,acute,3,31.3,
CIC06,control,yes,von Frey,17,F,contra,day7,acute,1,31.7,23.26666667
CIC06,control,yes,von Frey,17,F,contra,day7,acute,2,17.8,
CIC06,control,yes,von Frey,17,F,contra,day7,acute,3,20.3,
CIC06,control,yes,von Frey,17,F,ipisi,pre,acute,1,21.1,49.86666667
CIC06,control,yes,von Frey,17,F,ipisi,pre,acute,2,69.9,
CIC06,control,yes,von Frey,17,F,ipisi,pre,acute,3,58.6,
CIC06,control,yes,von Frey,17,F,ipisi,day3,acute,1,38.1,50.36666667
CIC06,control,yes,von Frey,17,F,ipisi,day3,acute,2,67.9,
CIC06,control,yes,von Frey,17,F,ipisi,day3,acute,3,45.1,
CIC06,control,yes,von Frey,17,F,ipisi,day7,acute,1,33.8,39.4
CIC06,control,yes,von Frey,17,F,ipisi,day7,acute,2,34.4,
CIC06,control,yes,von Frey,17,F,ipisi,day7,acute,3,50,
CIC06,control,yes,Hargreaves,17,F,contra,pre,acute,1,10.1,9.266666667
CIC06,control,yes,Hargreaves,17,F,contra,pre,acute,2,7.3,
CIC06,control,yes,Hargreaves,17,F,contra,pre,acute,3,10.4,
CIC06,control,yes,Hargreaves,17,F,contra,day3,acute,1,8.7,7.866666667
CIC06,control,yes,Hargreaves,17,F,contra,day3,acute,2,7.2,
CIC06,control,yes,Hargreaves,17,F,contra,day3,acute,3,7.7,
CIC06,control,yes,Hargreaves,17,F,contra,day7,acute,1,9.3,9.333333333
CIC06,control,yes,Hargreaves,17,F,contra,day7,acute,2,8.1,
CIC06,control,yes,Hargreaves,17,F,contra,day7,acute,3,10.6,
CIC06,control,yes,Hargreaves,17,F,ipisi,pre,acute,1,10,9.353333333
CIC06,control,yes,Hargreaves,17,F,ipisi,pre,acute,2,7.5,
CIC06,control,yes,Hargreaves,17,F,ipisi,pre,acute,3,10.56,
CIC06,control,yes,Hargreaves,17,F,ipisi,day3,acute,1,15.3,11.43333333
CIC06,control,yes,Hargreaves,17,F,ipisi,day3,acute,2,7.6,
CIC06,control,yes,Hargreaves,17,F,ipisi,day3,acute,3,11.4,
CIC06,control,yes,Hargreaves,17,F,ipisi,day7,acute,1,7.8,8.566666667
CIC06,control,yes,Hargreaves,17,F,ipisi,day7,acute,2,7.7,
CIC06,control,yes,Hargreaves,17,F,ipisi,day7,acute,3,10.2,
CIC07,control,yes,von Frey,17,M,contra,pre,acute,1,67,51.56666667
CIC07,control,yes,von Frey,12,M,contra,pre,acute,2,19.7,
CIC07,control,yes,von Frey,12,M,contra,pre,acute,3,68,
CIC07,control,yes,von Frey,12,M,contra,day3,acute,1,34.5,36.26666667
CIC07,control,yes,von Frey,12,M,contra,day3,acute,2,27.1,
CIC07,control,yes,von Frey,12,M,contra,day3,acute,3,47.2,
CIC07,control,yes,von Frey,12,M,contra,day7,acute,1,31.6,33
CIC07,control,yes,von Frey,12,M,contra,day7,acute,2,35.1,
CIC07,control,yes,von Frey,12,M,contra,day7,acute,3,32.3,
CIC07,control,yes,von Frey,12,M,ipisi,pre,acute,1,14.7,44.33333333
CIC07,control,yes,von Frey,12,M,ipisi,pre,acute,2,49.2,
CIC07,control,yes,von Frey,12,M,ipisi,pre,acute,3,69.1,
CIC07,control,yes,von Frey,12,M,ipisi,day3,acute,1,29.8,32.96666667
CIC07,control,yes,von Frey,12,M,ipisi,day3,acute,2,49,
CIC07,control,yes,von Frey,12,M,ipisi,day3,acute,3,20.1,
CIC07,control,yes,von Frey,12,M,ipisi,day7,acute,1,41.5,35.06666667
CIC07,control,yes,von Frey,12,M,ipisi,day7,acute,2,35.3,
CIC07,control,yes,von Frey,12,M,ipisi,day7,acute,3,28.4,
CIC07,control,yes,Hargreaves,12,M,contra,pre,acute,1,10,10.83333333
CIC07,control,yes,Hargreaves,12,M,contra,pre,acute,2,9.5,
CIC07,control,yes,Hargreaves,12,M,contra,pre,acute,3,13,
CIC07,control,yes,Hargreaves,12,M,contra,day3,acute,1,12,10.33333333
CIC07,control,yes,Hargreaves,12,M,contra,day3,acute,2,9.8,
CIC07,control,yes,Hargreaves,12,M,contra,day3,acute,3,9.2,
CIC07,control,yes,Hargreaves,12,M,contra,day7,acute,1,10.6,10.56666667
CIC07,control,yes,Hargreaves,12,M,contra,day7,acute,2,11.4,
CIC07,control,yes,Hargreaves,12,M,contra,day7,acute,3,9.7,
CIC07,control,yes,Hargreaves,12,M,ipisi,pre,acute,1,13.4,10.53333333
CIC07,control,yes,Hargreaves,12,M,ipisi,pre,acute,2,7.9,
CIC07,control,yes,Hargreaves,12,M,ipisi,pre,acute,3,10.3,
CIC07,control,yes,Hargreaves,12,M,ipisi,day3,acute,1,9.4,8.966666667
CIC07,control,yes,Hargreaves,12,M,ipisi,day3,acute,2,8.1,
CIC07,control,yes,Hargreaves,12,M,ipisi,day3,acute,3,9.4,
CIC07,control,yes,Hargreaves,12,M,ipisi,day7,acute,1,10.8,9.633333333
CIC07,control,yes,Hargreaves,12,M,ipisi,day7,acute,2,8.3,
CIC07,control,yes,Hargreaves,12,M,ipisi,day7,acute,3,9.8,
CIC08,control,yes,von Frey,12,M,contra,pre,acute,1,28,36.63333333
CIC08,control,yes,von Frey,12,M,contra,pre,acute,2,25,
CIC08,control,yes,von Frey,12,M,contra,pre,acute,3,56.9,
CIC08,control,yes,von Frey,12,M,contra,day3,acute,1,57,41.33333333
CIC08,control,yes,von Frey,12,M,contra,day3,acute,2,43,
CIC08,control,yes,von Frey,12,M,contra,day3,acute,3,24,
CIC08,control,yes,von Frey,12,M,contra,day7,acute,1,46,41.1
CIC08,control,yes,von Frey,12,M,contra,day7,acute,2,34.3,
CIC08,control,yes,von Frey,12,M,contra,day7,acute,3,43,
CIC08,control,yes,von Frey,12,M,ipisi,pre,acute,1,29.2,38.3
CIC08,control,yes,von Frey,12,M,ipisi,pre,acute,2,49.3,
CIC08,control,yes,von Frey,12,M,ipisi,pre,acute,3,36.4,
CIC08,control,yes,von Frey,12,M,ipisi,day3,acute,1,53.1,50.5
CIC08,control,yes,von Frey,12,M,ipisi,day3,acute,2,29.1,
CIC08,control,yes,von Frey,12,M,ipisi,day3,acute,3,69.3,
CIC08,control,yes,von Frey,12,M,ipisi,day7,acute,1,51.5,43.73333333
CIC08,control,yes,von Frey,12,M,ipisi,day7,acute,2,49.7,
CIC08,control,yes,von Frey,12,M,ipisi,day7,acute,3,30,
CIC08,control,yes,Hargreaves,12,M,contra,pre,acute,1,16.5,14.43333333
CIC08,control,yes,Hargreaves,12,M,contra,pre,acute,2,12.6,
CIC08,control,yes,Hargreaves,12,M,contra,pre,acute,3,14.2,
CIC08,control,yes,Hargreaves,12,M,contra,day3,acute,1,11,12.63333333
CIC08,control,yes,Hargreaves,12,M,contra,day3,acute,2,14.9,
CIC08,control,yes,Hargreaves,12,M,contra,day3,acute,3,12,
CIC08,control,yes,Hargreaves,12,M,contra,day7,acute,1,10.2,10.6
CIC08,control,yes,Hargreaves,12,M,contra,day7,acute,2,12.2,
CIC08,control,yes,Hargreaves,12,M,contra,day7,acute,3,9.4,
CIC08,control,yes,Hargreaves,12,M,ipisi,pre,acute,1,13.5,9.733333333
CIC08,control,yes,Hargreaves,12,M,ipisi,pre,acute,2,7.3,
CIC08,control,yes,Hargreaves,12,M,ipisi,pre,acute,3,8.4,
CIC08,control,yes,Hargreaves,12,M,ipisi,day3,acute,1,8.3,9.333333333
CIC08,control,yes,Hargreaves,12,M,ipisi,day3,acute,2,7.8,
CIC08,control,yes,Hargreaves,12,M,ipisi,day3,acute,3,11.9,
CIC08,control,yes,Hargreaves,12,M,ipisi,day7,acute,1,7.4,7.633333333
CIC08,control,yes,Hargreaves,12,M,ipisi,day7,acute,2,7.5,
CIC08,control,yes,Hargreaves,12,M,ipisi,day7,acute,3,8,
CIC09,control,yes,von Frey,12,M,contra,pre,acute,1,55,27.53333333
CIC09,control,yes,von Frey,12,M,contra,pre,acute,2,13.1,
CIC09,control,yes,von Frey,12,M,contra,pre,acute,3,14.5,
CIC09,control,yes,von Frey,12,M,contra,day3,acute,1,45.9,43.7
CIC09,control,yes,von Frey,12,M,contra,day3,acute,2,27,
CIC09,control,yes,von Frey,12,M,contra,day3,acute,3,58.2,
CIC09,control,yes,von Frey,12,M,contra,day7,acute,1,35.9,39.43333333
CIC09,control,yes,von Frey,12,M,contra,day7,acute,2,53.2,
CIC09,control,yes,von Frey,12,M,contra,day7,acute,3,29.2,
CIC09,control,yes,von Frey,12,M,ipisi,pre,acute,1,50.6,45.4
CIC09,control,yes,von Frey,12,M,ipisi,pre,acute,2,62.1,
CIC09,control,yes,von Frey,12,M,ipisi,pre,acute,3,23.5,
CIC09,control,yes,von Frey,12,M,ipisi,day3,acute,1,59,43.33333333
CIC09,control,yes,von Frey,12,M,ipisi,day3,acute,2,34.1,
CIC09,control,yes,von Frey,12,M,ipisi,day3,acute,3,36.9,
CIC09,control,yes,von Frey,12,M,ipisi,day7,acute,1,45,43.96666667
CIC09,control,yes,von Frey,12,M,ipisi,day7,acute,2,30.6,
CIC09,control,yes,von Frey,12,M,ipisi,day7,acute,3,56.3,
CIC09,control,yes,Hargreaves,12,M,contra,pre,acute,1,10.8,10.96666667
CIC09,control,yes,Hargreaves,12,M,contra,pre,acute,2,10.8,
CIC09,control,yes,Hargreaves,12,M,contra,pre,acute,3,11.3,
CIC09,control,yes,Hargreaves,12,M,contra,day3,acute,1,10.2,15.5
CIC09,control,yes,Hargreaves,12,M,contra,day3,acute,2,17.8,
CIC09,control,yes,Hargreaves,12,M,contra,day3,acute,3,18.5,
CIC09,control,yes,Hargreaves,12,M,contra,day7,acute,1,11.2,12.7
CIC09,control,yes,Hargreaves,12,M,contra,day7,acute,2,16.2,
CIC09,control,yes,Hargreaves,12,M,contra,day7,acute,3,10.7,
CIC09,control,yes,Hargreaves,12,M,ipisi,pre,acute,1,10.5,9.566666667
CIC09,control,yes,Hargreaves,12,M,ipisi,pre,acute,2,6.8,
CIC09,control,yes,Hargreaves,12,M,ipisi,pre,acute,3,11.4,
CIC09,control,yes,Hargreaves,12,M,ipisi,day3,acute,1,9,12.8
CIC09,control,yes,Hargreaves,12,M,ipisi,day3,acute,2,15.3,
CIC09,control,yes,Hargreaves,12,M,ipisi,day3,acute,3,14.1,
CIC09,control,yes,Hargreaves,12,M,ipisi,day7,acute,1,12.8,10.96666667
CIC09,control,yes,Hargreaves,12,M,ipisi,day7,acute,2,8.1,
CIC09,control,yes,Hargreaves,12,M,ipisi,day7,acute,3,12,
CFA06,CFA,no,von Frey,12,F,contra,pre,acute,1,13.9,12.3
CFA06,CFA,no,von Frey,12,F,contra,pre,acute,2,9.6,
CFA06,CFA,no,von Frey,12,F,contra,pre,acute,3,13.4,
CFA06,CFA,no,von Frey,12,F,contra,day1,acute,1,34.9,29.3
CFA06,CFA,no,von Frey,12,F,contra,day1,acute,2,20.8,
CFA06,CFA,no,von Frey,12,F,contra,day1,acute,3,32.2,
CFA06,CFA,no,von Frey,12,F,contra,day3,acute,1,14.3,20.5
CFA06,CFA,no,von Frey,12,F,contra,day3,acute,2,28.5,
CFA06,CFA,no,von Frey,12,F,contra,day3,acute,3,18.7,
CFA06,CFA,no,von Frey,12,F,ipisi,pre,acute,1,20.9,17.66666667
CFA06,CFA,no,von Frey,12,F,ipisi,pre,acute,2,17.7,
CFA06,CFA,no,von Frey,12,F,ipisi,pre,acute,3,14.4,
CFA06,CFA,no,von Frey,12,F,ipisi,day1,acute,1,2.5,4.1
CFA06,CFA,no,von Frey,12,F,ipisi,day1,acute,2,4.9,
CFA06,CFA,no,von Frey,12,F,ipisi,day1,acute,3,4.9,
CFA06,CFA,no,von Frey,12,F,ipisi,day3,acute,1,5.7,3.433333333
CFA06,CFA,no,von Frey,12,F,ipisi,day3,acute,2,1.6,
CFA06,CFA,no,von Frey,12,F,ipisi,day3,acute,3,3,
CFA06,CFA,no,Hargreaves,12,F,contra,pre,acute,1,21.3,14.4
CFA06,CFA,no,Hargreaves,12,F,contra,pre,acute,2,10.1,
CFA06,CFA,no,Hargreaves,12,F,contra,pre,acute,3,11.8,
CFA06,CFA,no,Hargreaves,12,F,contra,day1,acute,1,12.2,9.666666667
CFA06,CFA,no,Hargreaves,12,F,contra,day1,acute,2,8.9,
CFA06,CFA,no,Hargreaves,12,F,contra,day1,acute,3,7.9,
CFA06,CFA,no,Hargreaves,12,F,contra,day3,acute,1,13.1,10.46666667
CFA06,CFA,no,Hargreaves,12,F,contra,day3,acute,2,10.2,
CFA06,CFA,no,Hargreaves,12,F,contra,day3,acute,3,8.1,
CFA06,CFA,no,Hargreaves,12,F,ipisi,pre,acute,1,18.6,13.26666667
CFA06,CFA,no,Hargreaves,12,F,ipisi,pre,acute,2,12.1,
CFA06,CFA,no,Hargreaves,12,F,ipisi,pre,acute,3,9.1,
CFA06,CFA,no,Hargreaves,12,F,ipisi,day1,acute,1,5.8,5.333333333
CFA06,CFA,no,Hargreaves,12,F,ipisi,day1,acute,2,5,
CFA06,CFA,no,Hargreaves,12,F,ipisi,day1,acute,3,5.2,
CFA06,CFA,no,Hargreaves,12,F,ipisi,day3,acute,1,5.7,3.433333333
CFA06,CFA,no,Hargreaves,12,F,ipisi,day3,acute,2,1.6,
CFA06,CFA,no,Hargreaves,12,F,ipisi,day3,acute,3,3,
CFA07,CFA,no,von Frey,12,F,contra,pre,acute,1,22.1,22.1
CFA07,CFA,no,von Frey,12,F,contra,pre,acute,2,7.6,
CFA07,CFA,no,von Frey,12,F,contra,pre,acute,3,36.6,
CFA07,CFA,no,von Frey,12,F,contra,day1,acute,1,11.7,16.03333333
CFA07,CFA,no,von Frey,12,F,contra,day1,acute,2,11.7,
CFA07,CFA,no,von Frey,12,F,contra,day1,acute,3,24.7,
CFA07,CFA,no,von Frey,12,F,contra,day3,acute,1,28.6,18
CFA07,CFA,no,von Frey,12,F,contra,day3,acute,2,4.4,
CFA07,CFA,no,von Frey,12,F,contra,day3,acute,3,21,
CFA07,CFA,no,von Frey,12,F,ipisi,pre,acute,1,9.9,10.3
CFA07,CFA,no,von Frey,12,F,ipisi,pre,acute,2,10.7,
CFA07,CFA,no,von Frey,12,F,ipisi,day1,acute,1,5.4,3.433333333
CFA07,CFA,no,von Frey,12,F,ipisi,day1,acute,2,2.4,
CFA07,CFA,no,von Frey,12,F,ipisi,day1,acute,3,2.5,
CFA07,CFA,no,von Frey,12,F,ipisi,day3,acute,1,3.8,4.866666667
CFA07,CFA,no,von Frey,12,F,ipisi,day3,acute,2,3,
CFA07,CFA,no,von Frey,12,F,ipisi,day3,acute,3,7.8,
CFA07,CFA,no,Hargreaves,12,F,contra,pre,acute,1,14,11.86666667
CFA07,CFA,no,Hargreaves,12,F,contra,pre,acute,2,13.3,
CFA07,CFA,no,Hargreaves,12,F,contra,pre,acute,3,8.3,
CFA07,CFA,no,Hargreaves,12,F,contra,day1,acute,1,14.3,13.03333333
CFA07,CFA,no,Hargreaves,12,F,contra,day1,acute,2,7.2,
CFA07,CFA,no,Hargreaves,12,F,contra,day1,acute,3,17.6,
CFA07,CFA,no,Hargreaves,12,F,contra,day3,acute,1,14.4,17.63333333
CFA07,CFA,no,Hargreaves,12,F,contra,day3,acute,2,21.4,
CFA07,CFA,no,Hargreaves,12,F,contra,day3,acute,3,17.1,
CFA07,CFA,no,Hargreaves,12,F,ipisi,pre,acute,1,15.7,11.06666667
CFA07,CFA,no,Hargreaves,12,F,ipisi,pre,acute,2,8.9,
CFA07,CFA,no,Hargreaves,12,F,ipisi,pre,acute,3,8.6,
CFA07,CFA,no,Hargreaves,12,F,ipisi,day1,acute,1,13.3,10.93333333
CFA07,CFA,no,Hargreaves,12,F,ipisi,day1,acute,2,10.4,
CFA07,CFA,no,Hargreaves,12,F,ipisi,day1,acute,3,9.1,
CFA07,CFA,no,Hargreaves,12,F,ipisi,day3,acute,1,12.1,9.366666667
CFA07,CFA,no,Hargreaves,12,F,ipisi,day3,acute,2,8.7,
CFA07,CFA,no,Hargreaves,12,F,ipisi,day3,acute,3,7.3,
CFA08,CFA,no,von Frey,12,F,contra,pre,acute,1,33.1,37.4
CFA08,CFA,no,von Frey,12,F,contra,pre,acute,2,42.6,
CFA08,CFA,no,von Frey,12,F,contra,pre,acute,3,36.5,
CFA08,CFA,no,von Frey,12,F,contra,day1,acute,1,22.4,19.56666667
CFA08,CFA,no,von Frey,12,F,contra,day1,acute,2,18.4,
CFA08,CFA,no,von Frey,12,F,contra,day1,acute,3,17.9,
CFA08,CFA,no,von Frey,12,F,contra,day3,acute,1,48,30.63333333
CFA08,CFA,no,von Frey,12,F,contra,day3,acute,2,24.9,
CFA08,CFA,no,von Frey,12,F,contra,day3,acute,3,19,
CFA08,CFA,no,von Frey,12,F,ipisi,pre,acute,1,13.1,14.06666667
CFA08,CFA,no,von Frey,12,F,ipisi,pre,acute,2,15,
CFA08,CFA,no,von Frey,12,F,ipisi,pre,acute,3,14.1,
CFA08,CFA,no,von Frey,12,F,ipisi,day1,acute,1,17.4,10
CFA08,CFA,no,von Frey,12,F,ipisi,day1,acute,2,7.7,
CFA08,CFA,no,von Frey,12,F,ipisi,day1,acute,3,4.9,
CFA08,CFA,no,von Frey,12,F,ipisi,day3,acute,1,4,7.233333333
CFA08,CFA,no,von Frey,12,F,ipisi,day3,acute,2,4.4,
CFA08,CFA,no,von Frey,12,F,ipisi,day3,acute,3,13.3,
CFA08,CFA,no,Hargreaves,12,F,contra,pre,acute,1,11.7,8.966666667
CFA08,CFA,no,Hargreaves,12,F,contra,pre,acute,2,8.7,
CFA08,CFA,no,Hargreaves,12,F,contra,pre,acute,3,6.5,
CFA08,CFA,no,Hargreaves,12,F,contra,day1,acute,1,7.1,7.9
CFA08,CFA,no,Hargreaves,12,F,contra,day1,acute,2,6.2,
CFA08,CFA,no,Hargreaves,12,F,contra,day1,acute,3,10.4,
CFA08,CFA,no,Hargreaves,12,F,contra,day3,acute,1,10,9.933333333
CFA08,CFA,no,Hargreaves,12,F,contra,day3,acute,2,9.3,
CFA08,CFA,no,Hargreaves,12,F,contra,day3,acute,3,10.5,
CFA08,CFA,no,Hargreaves,12,F,ipisi,pre,acute,1,10.2,12.06666667
CFA08,CFA,no,Hargreaves,12,F,ipisi,pre,acute,2,6.2,
CFA08,CFA,no,Hargreaves,12,F,ipisi,pre,acute,3,19.8,
CFA08,CFA,no,Hargreaves,12,F,ipisi,day1,acute,1,6.1,6.6
CFA08,CFA,no,Hargreaves,12,F,ipisi,day1,acute,2,4.8,
CFA08,CFA,no,Hargreaves,12,F,ipisi,day1,acute,3,8.9,
CFA08,CFA,no,Hargreaves,12,F,ipisi,day3,acute,1,6.8,7.133333333
CFA08,CFA,no,Hargreaves,12,F,ipisi,day3,acute,2,8.1,
CFA08,CFA,no,Hargreaves,12,F,ipisi,day3,acute,3,6.5,
CFA09,CFA,no,von Frey,12,F,contra,pre,acute,1,13.2,22.13333333
CFA09,CFA,no,von Frey,12,F,contra,pre,acute,2,26.6,
CFA09,CFA,no,von Frey,12,F,contra,pre,acute,3,26.6,
